date	time_sec	time_sec	Ch1_O2	Ch1_temp	Ch2_O2	Ch3_O2	Ch4_O2
8/10/2022	08:54.0	2239.979	7.641	25.07	7.648	7.493	8.071
8/10/2022	08:55.0	2240.977	7.643	25.07	7.642	7.493	8.071
8/10/2022	08:56.0	2241.977	7.641	25.071	7.644	7.491	8.069
8/10/2022	08:57.0	2242.977	7.643	25.069	7.647	7.492	8.071
8/10/2022	08:58.0	2243.977	7.644	25.067	7.648	7.492	8.068
8/10/2022	08:59.0	2244.999	7.633	25.065	7.649	7.493	8.068
8/10/2022	09:00.0	2245.977	7.64	25.061	7.651	7.491	8.073
8/10/2022	09:01.0	2246.977	7.638	25.06	7.643	7.485	8.073
8/10/2022	09:02.0	2247.977	7.632	25.061	7.644	7.49	8.076
8/10/2022	09:03.0	2248.979	7.632	25.062	7.636	7.487	8.071
8/10/2022	09:04.0	2249.978	7.634	25.062	7.643	7.49	8.071
8/10/2022	09:05.0	2250.978	7.632	25.064	7.638	7.497	8.07
8/10/2022	09:06.0	2251.977	7.627	25.063	7.635	7.488	8.07
8/10/2022	09:07.0	2252.978	7.625	25.063	7.635	7.484	8.071
8/10/2022	09:08.0	2253.979	7.628	25.061	7.635	7.487	8.065
8/10/2022	09:09.0	2255.038	7.624	25.059	7.638	7.49	8.074
8/10/2022	09:10.0	2255.979	7.631	25.057	7.632	7.485	8.075
8/10/2022	09:11.0	2256.979	7.632	25.055	7.633	7.487	8.068
8/10/2022	09:12.0	2257.977	7.623	25.054	7.631	7.484	8.075
8/10/2022	09:13.0	2258.979	7.619	25.052	7.625	7.481	8.074
8/10/2022	09:14.0	2259.978	7.624	25.051	7.631	7.473	8.07
8/10/2022	09:15.0	2260.987	7.623	25.05	7.631	7.487	8.07
8/10/2022	09:16.0	2261.985	7.622	25.052	7.629	7.487	8.067
8/10/2022	09:17.0	2262.981	7.621	25.053	7.629	7.483	8.07
8/10/2022	09:18.0	2263.983	7.615	25.053	7.628	7.477	8.076
8/10/2022	09:19.0	2264.983	7.618	25.051	7.624	7.481	8.075
8/10/2022	09:20.0	2266.022	7.618	25.048	7.626	7.483	8.07
8/10/2022	09:21.0	2266.981	7.611	25.046	7.629	7.482	8.072
8/10/2022	09:22.0	2267.983	7.609	25.046	7.619	7.481	8.073
8/10/2022	09:23.0	2268.982	7.616	25.046	7.622	7.485	8.067
8/10/2022	09:24.0	2269.983	7.615	25.041	7.622	7.476	8.074
8/10/2022	09:25.0	2270.982	7.612	25.041	7.624	7.484	8.071
8/10/2022	09:26.0	2271.984	7.613	25.039	7.617	7.482	8.069
8/10/2022	09:27.0	2272.986	7.613	25.041	7.619	7.481	8.073
8/10/2022	09:28.0	2274.045	7.607	25.038	7.615	7.477	8.077
8/10/2022	09:29.0	2274.983	7.61	25.035	7.614	7.474	8.078
8/10/2022	09:30.0	2275.984	7.611	25.034	7.614	7.479	8.072
8/10/2022	09:31.0	2276.983	7.612	25.035	7.619	7.476	8.075
8/10/2022	09:32.0	2277.985	7.602	25.036	7.611	7.463	8.076
8/10/2022	09:33.0	2278.983	7.608	25.035	7.615	7.472	8.073
8/10/2022	09:34.0	2279.996	7.603	25.034	7.607	7.475	8.078
8/10/2022	09:35.0	2280.983	7.604	25.035	7.615	7.468	8.07
8/10/2022	09:36.0	2281.983	7.601	25.032	7.615	7.474	8.074
8/10/2022	09:37.0	2282.983	7.598	25.032	7.608	7.478	8.073
8/10/2022	09:38.0	2283.984	7.595	25.033	7.606	7.475	8.076
8/10/2022	09:39.0	2284.985	7.596	25.035	7.606	7.472	8.072
8/10/2022	09:40.0	2285.983	7.598	25.034	7.613	7.465	8.072
8/10/2022	09:41.0	2286.988	7.599	25.034	7.605	7.468	8.071
8/10/2022	09:42.0	2288.049	7.592	25.033	7.605	7.473	8.075
8/10/2022	09:43.0	2288.985	7.592	25.034	7.6	7.467	8.072
8/10/2022	09:44.0	2289.985	7.585	25.034	7.605	7.466	8.075
8/10/2022	09:45.0	2290.985	7.593	25.034	7.6	7.468	8.07
8/10/2022	09:46.0	2291.987	7.596	25.03	7.6	7.465	8.073
8/10/2022	09:47.0	2292.986	7.589	25.028	7.596	7.467	8.075
8/10/2022	09:48.0	2293.985	7.591	25.027	7.597	7.466	8.078
8/10/2022	09:49.0	2294.986	7.592	25.025	7.597	7.464	8.074
8/10/2022	09:50.0	2295.986	7.584	25.024	7.594	7.466	8.082
8/10/2022	09:51.0	2296.999	7.584	25.022	7.596	7.466	8.075
8/10/2022	09:52.0	2297.987	7.583	25.02	7.591	7.463	8.076
8/10/2022	09:53.0	2298.987	7.575	25.021	7.594	7.468	8.076
8/10/2022	09:54.0	2299.988	7.583	25.02	7.593	7.461	8.079
8/10/2022	09:55.0	2300.986	7.579	25.019	7.59	7.465	8.074
8/10/2022	09:56.1	2302.079	7.576	25.019	7.588	7.463	8.079
8/10/2022	09:57.0	2302.988	7.574	25.019	7.59	7.463	8.078
8/10/2022	09:58.0	2303.988	7.577	25.019	7.588	7.459	8.077
8/10/2022	09:59.0	2304.989	7.573	25.015	7.586	7.462	8.075
8/10/2022	10:00.0	2305.99	7.576	25.013	7.579	7.462	8.08
8/10/2022	10:01.0	2306.991	7.574	25.01	7.586	7.464	8.075
8/10/2022	10:02.0	2307.99	7.578	25.012	7.591	7.461	8.079
8/10/2022	10:03.0	2308.99	7.574	25.013	7.588	7.461	8.081
8/10/2022	10:04.0	2309.991	7.572	25.012	7.589	7.464	8.077
8/10/2022	10:05.0	2310.991	7.575	25.012	7.583	7.463	8.077
8/10/2022	10:06.0	2311.991	7.572	25.01	7.586	7.454	8.079
8/10/2022	10:07.0	2313.034	7.565	25.012	7.583	7.463	8.083
8/10/2022	10:08.0	2313.992	7.569	25.011	7.581	7.456	8.079
8/10/2022	10:09.0	2314.993	7.566	25.008	7.577	7.459	8.079
8/10/2022	10:10.0	2315.991	7.573	25.007	7.574	7.457	8.074
8/10/2022	10:11.0	2316.993	7.561	25.008	7.581	7.458	8.08
8/10/2022	10:12.0	2317.994	7.567	25.011	7.572	7.46	8.073
8/10/2022	10:13.0	2318.993	7.557	25.014	7.575	7.457	8.076
8/10/2022	10:14.0	2319.994	7.557	25.013	7.578	7.452	8.08
8/10/2022	10:15.0	2320.993	7.559	25.01	7.571	7.453	8.081
8/10/2022	10:16.0	2321.993	7.556	25.008	7.568	7.459	8.08
8/10/2022	10:17.0	2322.993	7.555	25.006	7.568	7.451	8.081
8/10/2022	10:18.0	2323.992	7.555	25.005	7.569	7.453	8.076
8/10/2022	10:19.0	2324.992	7.551	25.005	7.567	7.45	8.079
8/10/2022	10:20.0	2325.995	7.549	25.002	7.566	7.447	8.082
8/10/2022	10:21.1	2327.073	7.549	25	7.564	7.452	8.084
8/10/2022	10:22.0	2327.994	7.55	24.998	7.564	7.451	8.084
8/10/2022	10:23.0	2328.995	7.55	24.997	7.569	7.455	8.083
8/10/2022	10:24.0	2329.995	7.557	24.996	7.566	7.447	8.08
8/10/2022	10:25.0	2331.004	7.552	24.996	7.564	7.446	8.082
8/10/2022	10:26.0	2331.996	7.547	24.996	7.564	7.451	8.081
8/10/2022	10:27.0	2332.996	7.547	24.999	7.558	7.447	8.085
8/10/2022	10:28.0	2333.996	7.542	24.997	7.557	7.446	8.08
8/10/2022	10:29.0	2334.995	7.545	24.996	7.555	7.446	8.08
8/10/2022	10:30.0	2335.998	7.549	24.993	7.552	7.445	8.078
8/10/2022	10:31.0	2336.997	7.543	24.99	7.558	7.452	8.081
8/10/2022	10:32.0	2337.998	7.541	24.99	7.554	7.445	8.081
8/10/2022	10:33.0	2338.999	7.539	24.987	7.554	7.449	8.08
8/10/2022	10:34.0	2339.998	7.534	24.985	7.558	7.441	8.082
8/10/2022	10:35.0	2340.998	7.539	24.984	7.557	7.442	8.08
8/10/2022	10:36.0	2341.999	7.537	24.986	7.549	7.443	8.081
8/10/2022	10:37.0	2342.997	7.539	24.986	7.554	7.45	8.083
8/10/2022	10:38.0	2343.997	7.534	24.984	7.55	7.439	8.08
8/10/2022	10:39.0	2344.999	7.537	24.98	7.553	7.444	8.083
8/10/2022	10:40.0	2345.999	7.534	24.978	7.55	7.444	8.082
8/10/2022	10:41.0	2346.998	7.531	24.975	7.55	7.45	8.085
8/10/2022	10:42.0	2347.999	7.54	24.975	7.551	7.44	8.079
8/10/2022	10:43.0	2348.999	7.532	24.978	7.544	7.44	8.084
8/10/2022	10:44.0	2350.001	7.53	24.978	7.544	7.444	8.086
8/10/2022	10:45.0	2351.012	7.526	24.979	7.546	7.439	8.083
8/10/2022	10:46.0	2352.002	7.529	24.982	7.54	7.437	8.081
8/10/2022	10:47.0	2353.001	7.527	24.984	7.543	7.44	8.081
8/10/2022	10:48.0	2354.001	7.531	24.984	7.545	7.437	8.083
8/10/2022	10:49.0	2355.002	7.526	24.982	7.54	7.436	8.084
8/10/2022	10:50.0	2356.001	7.533	24.979	7.54	7.438	8.084
8/10/2022	10:51.0	2357.002	7.521	24.98	7.535	7.433	8.082
8/10/2022	10:52.0	2358.002	7.521	24.978	7.544	7.434	8.08
8/10/2022	10:53.0	2359.007	7.523	24.974	7.541	7.436	8.084
8/10/2022	10:54.0	2360.003	7.518	24.971	7.536	7.429	8.089
8/10/2022	10:55.0	2361.006	7.515	24.968	7.535	7.432	8.087
8/10/2022	10:56.0	2362.072	7.515	24.967	7.531	7.433	8.083
8/10/2022	10:57.0	2363.005	7.519	24.965	7.535	7.431	8.084
8/10/2022	10:58.0	2364.005	7.512	24.968	7.53	7.431	8.082
8/10/2022	10:59.0	2365.011	7.522	24.972	7.534	7.434	8.084
8/10/2022	11:00.0	2366.005	7.509	24.973	7.531	7.435	8.082
8/10/2022	11:01.0	2367.005	7.51	24.973	7.526	7.431	8.083
8/10/2022	11:02.0	2368.005	7.51	24.973	7.53	7.431	8.079
8/10/2022	11:03.0	2369.006	7.508	24.975	7.525	7.431	8.082
8/10/2022	11:04.0	2370.006	7.506	24.977	7.526	7.428	8.082
8/10/2022	11:05.0	2371.005	7.507	24.975	7.527	7.421	8.079
8/10/2022	11:06.0	2372.006	7.51	24.972	7.528	7.432	8.084
8/10/2022	11:07.0	2373.006	7.508	24.971	7.525	7.427	8.082
8/10/2022	11:08.0	2374.005	7.505	24.971	7.526	7.429	8.084
8/10/2022	11:09.0	2375.007	7.499	24.968	7.525	7.424	8.08
8/10/2022	11:10.0	2376.006	7.507	24.962	7.521	7.425	8.087
8/10/2022	11:11.0	2377.008	7.506	24.957	7.515	7.429	8.085
8/10/2022	11:12.0	2378.009	7.508	24.956	7.524	7.426	8.08
8/10/2022	11:13.0	2379.008	7.501	24.957	7.518	7.423	8.09
8/10/2022	11:14.0	2380.009	7.5	24.955	7.515	7.428	8.083
8/10/2022	11:15.0	2381.01	7.503	24.957	7.514	7.421	8.082
8/10/2022	11:16.0	2382.01	7.497	24.954	7.515	7.422	8.084
8/10/2022	11:17.0	2383.009	7.496	24.951	7.518	7.423	8.087
8/10/2022	11:18.0	2384.01	7.499	24.947	7.513	7.426	8.084
8/10/2022	11:19.0	2385.009	7.496	24.946	7.515	7.425	8.083
8/10/2022	11:20.0	2386.011	7.493	24.947	7.515	7.426	8.087
8/10/2022	11:21.0	2387.009	7.493	24.947	7.518	7.423	8.086
8/10/2022	11:22.0	2388.01	7.496	24.946	7.515	7.428	8.088
8/10/2022	11:23.0	2389.009	7.493	24.946	7.506	7.42	8.084
8/10/2022	11:24.0	2390.009	7.492	24.948	7.513	7.423	8.081
8/10/2022	11:25.0	2391.01	7.487	24.947	7.51	7.42	8.086
8/10/2022	11:26.0	2392.011	7.484	24.947	7.511	7.426	8.085
8/10/2022	11:27.0	2393.01	7.486	24.946	7.508	7.422	8.088
8/10/2022	11:28.0	2394.016	7.485	24.948	7.511	7.416	8.082
8/10/2022	11:29.0	2395.011	7.485	24.946	7.504	7.42	8.08
8/10/2022	11:30.0	2396.011	7.485	24.942	7.508	7.415	8.083
8/10/2022	11:31.1	2397.08	7.481	24.939	7.505	7.422	8.085
8/10/2022	11:32.0	2398.011	7.479	24.937	7.505	7.424	8.087
8/10/2022	11:33.0	2399.05	7.484	24.936	7.505	7.418	8.089
8/10/2022	11:34.0	2400.011	7.484	24.936	7.504	7.418	8.087
8/10/2022	11:35.0	2401.012	7.474	24.938	7.501	7.416	8.09
8/10/2022	11:36.0	2402.013	7.482	24.936	7.499	7.418	8.09
8/10/2022	11:37.0	2403.013	7.474	24.938	7.497	7.412	8.091
8/10/2022	11:38.0	2404.013	7.474	24.935	7.496	7.417	8.088
8/10/2022	11:39.0	2405.022	7.473	24.934	7.5	7.414	8.09
8/10/2022	11:40.0	2406.013	7.484	24.928	7.504	7.419	8.088
8/10/2022	11:41.0	2407.013	7.478	24.928	7.508	7.422	8.094
8/10/2022	11:42.0	2408.014	7.493	24.927	7.513	7.42	8.087
8/10/2022	11:43.0	2409.014	7.5	24.928	7.52	7.426	8.087
8/10/2022	11:44.0	2410.015	7.503	24.929	7.523	7.423	8.087
8/10/2022	11:45.0	2411.015	7.51	24.932	7.528	7.425	8.086
8/10/2022	11:46.0	2412.014	7.51	24.933	7.535	7.431	8.086
8/10/2022	11:47.0	2413.015	7.519	24.93	7.542	7.441	8.09
8/10/2022	11:48.0	2414.017	7.522	24.928	7.549	7.437	8.089
8/10/2022	11:49.0	2415.016	7.535	24.927	7.554	7.437	8.09
8/10/2022	11:50.0	2416.016	7.537	24.929	7.561	7.446	8.088
8/10/2022	11:51.0	2417.015	7.551	24.929	7.563	7.443	8.086
8/10/2022	11:52.0	2418.016	7.564	24.926	7.581	7.455	8.089
8/10/2022	11:53.0	2419.069	7.574	24.92	7.59	7.453	8.087
8/10/2022	11:54.0	2420.016	7.585	24.918	7.597	7.457	8.087
8/10/2022	11:55.0	2421.017	7.584	24.921	7.607	7.457	8.089
8/10/2022	11:56.0	2422.017	7.593	24.921	7.615	7.458	8.091
8/10/2022	11:57.0	2423.016	7.6	24.922	7.625	7.467	8.09
8/10/2022	11:58.0	2424.017	7.609	24.919	7.625	7.467	8.09
8/10/2022	11:59.0	2425.017	7.619	24.917	7.635	7.47	8.088
8/10/2022	12:00.0	2426.017	7.631	24.916	7.64	7.472	8.087
8/10/2022	12:01.0	2427.021	7.644	24.916	7.649	7.48	8.094
8/10/2022	12:02.0	2428.016	7.646	24.921	7.655	7.477	8.089
8/10/2022	12:03.1	2429.107	7.648	24.926	7.659	7.48	8.088
8/10/2022	12:04.0	2430.017	7.654	24.929	7.667	7.485	8.088
8/10/2022	12:05.0	2431.017	7.659	24.928	7.662	7.485	8.089
8/10/2022	12:06.0	2432.019	7.675	24.925	7.672	7.489	8.087
8/10/2022	12:07.0	2433.019	7.674	24.92	7.68	7.494	8.092
8/10/2022	12:08.0	2434.018	7.68	24.92	7.676	7.488	8.092
8/10/2022	12:09.0	2435.019	7.688	24.918	7.68	7.492	8.087
8/10/2022	12:10.0	2436.019	7.697	24.921	7.686	7.489	8.088
8/10/2022	12:11.0	2437.018	7.701	24.922	7.693	7.488	8.088
8/10/2022	12:12.0	2438.019	7.702	24.922	7.703	7.504	8.086
8/10/2022	12:13.1	2439.103	7.713	24.92	7.701	7.504	8.087
8/10/2022	12:14.0	2440.018	7.719	24.919	7.702	7.504	8.087
8/10/2022	12:15.0	2441.018	7.72	24.921	7.702	7.51	8.088
8/10/2022	12:16.0	2442.018	7.721	24.92	7.714	7.51	8.086
8/10/2022	12:17.0	2443.019	7.723	24.921	7.714	7.505	8.089
8/10/2022	12:18.0	2444.045	7.734	24.918	7.721	7.518	8.09
8/10/2022	12:19.0	2445.018	7.735	24.914	7.722	7.518	8.087
8/10/2022	12:20.0	2446.019	7.742	24.913	7.731	7.517	8.091
8/10/2022	12:21.0	2447.018	7.747	24.909	7.729	7.524	8.09
8/10/2022	12:22.0	2448.02	7.748	24.909	7.731	7.527	8.092
8/10/2022	12:23.0	2449.019	7.745	24.91	7.734	7.521	8.086
8/10/2022	12:24.0	2450.022	7.758	24.91	7.742	7.519	8.092
8/10/2022	12:25.0	2451.022	7.764	24.911	7.746	7.525	8.089
8/10/2022	12:26.0	2452.02	7.767	24.91	7.746	7.53	8.087
8/10/2022	12:27.0	2453.021	7.771	24.908	7.746	7.53	8.087
8/10/2022	12:28.1	2454.139	7.772	24.911	7.752	7.538	8.086
8/10/2022	12:29.0	2455.021	7.773	24.912	7.754	7.537	8.086
8/10/2022	12:30.0	2456.021	7.775	24.914	7.757	7.533	8.091
8/10/2022	12:31.0	2457.02	7.772	24.912	7.765	7.538	8.089
8/10/2022	12:32.0	2458.021	7.776	24.91	7.759	7.539	8.083
8/10/2022	12:33.0	2459.021	7.785	24.908	7.764	7.536	8.088
8/10/2022	12:34.0	2460.022	7.786	24.91	7.762	7.544	8.087
8/10/2022	12:35.0	2461.026	7.781	24.911	7.765	7.542	8.083
8/10/2022	12:36.0	2462.021	7.79	24.91	7.767	7.543	8.085
8/10/2022	12:37.0	2463.02	7.79	24.909	7.773	7.547	8.081
8/10/2022	12:38.0	2464.026	7.795	24.905	7.777	7.546	8.086
8/10/2022	12:39.0	2465.03	7.795	24.906	7.77	7.558	8.086
8/10/2022	12:40.1	2466.113	7.797	24.905	7.773	7.557	8.088
8/10/2022	12:41.0	2467.022	7.8	24.905	7.775	7.555	8.085
8/10/2022	12:42.0	2468.023	7.807	24.905	7.78	7.547	8.083
8/10/2022	12:43.0	2469.022	7.801	24.904	7.781	7.552	8.082
8/10/2022	12:44.0	2470.023	7.809	24.905	7.774	7.555	8.082
8/10/2022	12:45.1	2471.134	7.81	24.903	7.784	7.558	8.085
8/10/2022	12:46.0	2472.023	7.81	24.902	7.778	7.558	8.087
8/10/2022	12:47.0	2473.025	7.81	24.903	7.785	7.558	8.092
8/10/2022	12:48.0	2474.024	7.807	24.906	7.79	7.564	8.083
8/10/2022	12:49.0	2475.023	7.814	24.907	7.786	7.562	8.084
8/10/2022	12:50.0	2476.024	7.817	24.907	7.794	7.563	8.084
8/10/2022	12:51.0	2477.024	7.819	24.906	7.786	7.559	8.086
8/10/2022	12:52.0	2478.056	7.812	24.905	7.792	7.56	8.083
8/10/2022	12:53.0	2479.025	7.821	24.905	7.792	7.567	8.081
8/10/2022	12:54.0	2480.024	7.813	24.905	7.789	7.567	8.082
8/10/2022	12:55.0	2481.025	7.82	24.904	7.799	7.571	8.086
8/10/2022	12:56.0	2482.026	7.824	24.902	7.805	7.566	8.086
8/10/2022	12:57.1	2483.1	7.824	24.899	7.798	7.57	8.082
8/10/2022	12:58.0	2484.026	7.827	24.897	7.798	7.567	8.084
8/10/2022	12:59.0	2485.025	7.828	24.897	7.798	7.575	8.082
8/10/2022	13:00.0	2486.026	7.829	24.897	7.79	7.569	8.084
8/10/2022	13:01.0	2487.026	7.824	24.9	7.802	7.572	8.089
8/10/2022	13:02.0	2488.025	7.82	24.901	7.795	7.566	8.082
8/10/2022	13:03.0	2489.025	7.825	24.901	7.802	7.571	8.086
8/10/2022	13:04.0	2490.026	7.825	24.9	7.802	7.567	8.085
8/10/2022	13:05.0	2491.025	7.825	24.9	7.802	7.574	8.084
8/10/2022	13:06.0	2492.028	7.824	24.902	7.799	7.578	8.087
8/10/2022	13:07.1	2493.122	7.825	24.902	7.791	7.578	8.082
8/10/2022	13:08.0	2494.025	7.828	24.904	7.796	7.574	8.08
8/10/2022	13:09.0	2495.026	7.836	24.902	7.802	7.576	8.081
8/10/2022	13:10.0	2496.027	7.829	24.901	7.798	7.572	8.082
8/10/2022	13:11.0	2497.026	7.831	24.898	7.8	7.578	8.087
8/10/2022	13:12.0	2498.027	7.833	24.899	7.801	7.583	8.083
8/10/2022	13:13.0	2499.028	7.827	24.897	7.806	7.579	8.084
8/10/2022	13:14.0	2500.027	7.836	24.896	7.811	7.582	8.082
8/10/2022	13:15.0	2501.028	7.831	24.895	7.803	7.574	8.08
8/10/2022	13:16.0	2502.029	7.833	24.894	7.802	7.579	8.084
8/10/2022	13:17.0	2503.028	7.837	24.892	7.805	7.584	8.083
8/10/2022	13:18.0	2504.028	7.834	24.887	7.812	7.581	8.081
8/10/2022	13:19.0	2505.029	7.828	24.884	7.808	7.586	8.087
8/10/2022	13:20.0	2506.029	7.838	24.884	7.808	7.584	8.082
8/10/2022	13:21.0	2507.029	7.835	24.885	7.811	7.587	8.083
8/10/2022	13:22.0	2508.03	7.84	24.884	7.808	7.587	8.082
8/10/2022	13:23.0	2509.029	7.834	24.881	7.813	7.59	8.079
8/10/2022	13:24.0	2510.028	7.839	24.882	7.808	7.59	8.083
8/10/2022	13:25.0	2511.028	7.841	24.881	7.806	7.587	8.084
8/10/2022	13:26.0	2512.029	7.844	24.876	7.81	7.591	8.088
8/10/2022	13:27.0	2513.03	7.84	24.872	7.813	7.595	8.087
8/10/2022	13:28.0	2514.029	7.843	24.866	7.82	7.593	8.087
8/10/2022	13:29.1	2515.075	7.845	24.865	7.814	7.6	8.085
8/10/2022	13:30.0	2516.031	7.846	24.862	7.82	7.598	8.085
8/10/2022	13:31.0	2517.029	7.844	24.864	7.816	7.593	8.088
8/10/2022	13:32.0	2518.029	7.839	24.865	7.813	7.596	8.089
8/10/2022	13:33.0	2519.031	7.844	24.867	7.82	7.593	8.089
8/10/2022	13:34.0	2520.03	7.842	24.868	7.809	7.602	8.085
8/10/2022	13:35.0	2521.031	7.84	24.868	7.808	7.594	8.087
8/10/2022	13:36.0	2522.04	7.848	24.868	7.81	7.598	8.087
8/10/2022	13:37.0	2523.031	7.847	24.867	7.816	7.598	8.089
8/10/2022	13:38.0	2524.032	7.847	24.864	7.82	7.597	8.086
8/10/2022	13:39.0	2525.031	7.842	24.865	7.815	7.596	8.083
8/10/2022	13:40.0	2526.032	7.847	24.868	7.812	7.598	8.084
8/10/2022	13:41.0	2527.04	7.843	24.874	7.815	7.596	8.088
8/10/2022	13:42.0	2528.032	7.847	24.874	7.815	7.597	8.082
8/10/2022	13:43.0	2529.032	7.848	24.872	7.814	7.594	8.085
8/10/2022	13:44.0	2530.033	7.847	24.87	7.821	7.597	8.085
8/10/2022	13:45.0	2531.034	7.838	24.871	7.818	7.597	8.087
8/10/2022	13:46.1	2532.13	7.84	24.87	7.822	7.602	8.082
8/10/2022	13:47.0	2533.035	7.843	24.869	7.819	7.607	8.086
8/10/2022	13:48.0	2534.033	7.839	24.866	7.814	7.601	8.08
8/10/2022	13:49.0	2535.039	7.84	24.865	7.821	7.6	8.087
8/10/2022	13:50.0	2536.057	7.846	24.866	7.816	7.598	8.084
8/10/2022	13:51.1	2537.11	7.841	24.864	7.814	7.603	8.085
8/10/2022	13:52.0	2538.034	7.84	24.864	7.822	7.606	8.08
8/10/2022	13:53.0	2539.035	7.846	24.863	7.821	7.606	8.084
8/10/2022	13:54.0	2540.036	7.839	24.864	7.814	7.603	8.086
8/10/2022	13:55.0	2541.036	7.84	24.867	7.816	7.602	8.081
8/10/2022	13:56.0	2542.035	7.848	24.866	7.816	7.603	8.083
8/10/2022	13:57.0	2543.036	7.846	24.865	7.814	7.596	8.086
8/10/2022	13:58.0	2544.036	7.849	24.861	7.814	7.601	8.082
8/10/2022	13:59.0	2545.035	7.847	24.86	7.814	7.604	8.087
8/10/2022	14:00.0	2546.037	7.845	24.858	7.822	7.606	8.085
8/10/2022	14:01.0	2547.036	7.846	24.855	7.817	7.611	8.085
8/10/2022	14:02.0	2548.036	7.845	24.852	7.829	7.605	8.084
8/10/2022	14:03.1	2549.093	7.851	24.851	7.82	7.606	8.086
8/10/2022	14:04.0	2550.04	7.846	24.851	7.82	7.608	8.089
8/10/2022	14:05.0	2551.039	7.853	24.853	7.822	7.611	8.082
8/10/2022	14:06.0	2552.04	7.839	24.852	7.824	7.61	8.084
8/10/2022	14:07.0	2553.04	7.847	24.855	7.822	7.606	8.083
8/10/2022	14:08.0	2554.071	7.848	24.851	7.818	7.609	8.088
8/10/2022	14:09.0	2555.041	7.851	24.85	7.823	7.614	8.088
8/10/2022	14:10.0	2556.041	7.846	24.847	7.821	7.611	8.086
8/10/2022	14:11.0	2557.042	7.849	24.848	7.823	7.613	8.084
8/10/2022	14:12.0	2558.04	7.85	24.85	7.821	7.604	8.081
8/10/2022	14:13.0	2559.041	7.85	24.854	7.821	7.611	8.08
8/10/2022	14:14.0	2560.043	7.839	24.855	7.818	7.612	8.088
8/10/2022	14:15.0	2561.041	7.845	24.856	7.818	7.616	8.083
8/10/2022	14:16.0	2562.043	7.845	24.854	7.818	7.616	8.083
8/10/2022	14:17.0	2563.043	7.845	24.85	7.822	7.616	8.085
8/10/2022	14:18.0	2564.044	7.846	24.85	7.821	7.612	8.084
8/10/2022	14:19.0	2565.043	7.846	24.849	7.826	7.609	8.08
8/10/2022	14:20.1	2566.074	7.846	24.852	7.82	7.611	8.086
8/10/2022	14:21.0	2567.045	7.846	24.851	7.815	7.61	8.081
8/10/2022	14:22.0	2568.046	7.848	24.852	7.819	7.61	8.077
8/10/2022	14:23.0	2569.045	7.848	24.845	7.821	7.613	8.088
8/10/2022	14:24.0	2570.046	7.849	24.839	7.82	7.612	8.085
8/10/2022	14:25.2	2571.26	7.849	24.831	7.822	7.62	8.087
8/10/2022	14:26.0	2572.046	7.846	24.831	7.814	7.614	8.086
8/10/2022	14:27.0	2573.048	7.855	24.829	7.816	7.615	8.088
8/10/2022	14:28.0	2574.047	7.848	24.829	7.818	7.615	8.09
8/10/2022	14:29.0	2575.047	7.846	24.828	7.824	7.615	8.086
8/10/2022	14:30.0	2576.047	7.845	24.83	7.819	7.613	8.087
8/10/2022	14:31.0	2577.055	7.849	24.83	7.817	7.613	8.084
8/10/2022	14:32.0	2578.047	7.849	24.831	7.827	7.619	8.085
8/10/2022	14:33.0	2579.047	7.848	24.828	7.828	7.615	8.086
8/10/2022	14:34.0	2580.047	7.847	24.827	7.822	7.616	8.086
8/10/2022	14:35.0	2581.046	7.844	24.824	7.825	7.618	8.085
8/10/2022	14:36.0	2582.047	7.849	24.823	7.825	7.62	8.087
8/10/2022	14:37.1	2583.079	7.849	24.822	7.829	7.624	8.091
8/10/2022	14:38.0	2584.047	7.845	24.822	7.828	7.623	8.086
8/10/2022	14:39.0	2585.047	7.849	24.821	7.826	7.615	8.088
8/10/2022	14:40.0	2586.048	7.847	24.819	7.833	7.615	8.086
8/10/2022	14:41.0	2587.048	7.847	24.817	7.82	7.614	8.086
8/10/2022	14:42.2	2588.19	7.847	24.817	7.816	7.613	8.09
8/10/2022	14:43.0	2589.047	7.852	24.819	7.822	7.615	8.084
8/10/2022	14:44.0	2590.048	7.845	24.823	7.826	7.615	8.085
8/10/2022	14:45.0	2591.048	7.848	24.825	7.826	7.614	8.083
8/10/2022	14:46.0	2592.047	7.848	24.825	7.821	7.618	8.083
8/10/2022	14:47.1	2593.117	7.852	24.827	7.821	7.615	8.091
8/10/2022	14:48.0	2594.048	7.842	24.827	7.822	7.623	8.09
8/10/2022	14:49.0	2595.049	7.842	24.824	7.821	7.615	8.087
8/10/2022	14:50.0	2596.049	7.851	24.819	7.825	7.615	8.088
8/10/2022	14:51.0	2597.049	7.848	24.814	7.825	7.616	8.085
8/10/2022	14:52.0	2598.05	7.849	24.814	7.819	7.618	8.086
8/10/2022	14:53.0	2599.048	7.847	24.814	7.824	7.62	8.089
8/10/2022	14:54.0	2600.049	7.853	24.817	7.826	7.616	8.086
8/10/2022	14:55.0	2601.049	7.849	24.817	7.827	7.622	8.087
8/10/2022	14:56.0	2602.052	7.848	24.819	7.825	7.624	8.082
8/10/2022	14:57.0	2603.05	7.853	24.818	7.823	7.62	8.088
8/10/2022	14:58.0	2604.049	7.849	24.815	7.83	7.621	8.09
8/10/2022	14:59.0	2605.05	7.848	24.814	7.82	7.617	8.088
8/10/2022	15:00.0	2606.049	7.852	24.812	7.826	7.627	8.09
